start,stop,AliveTVC,WinnerTVC,ID,Sex,USA,White,NameChange,Drama,Birth,Final,Alive,Films,FourStarFilms,Wins,Noms,FirstFilmYear,FirstWinYear,FirstNomYear
0,52,1,0,1438,1,No,Yes,No,Yes,1949,2001,1,23,4,0,0,1984,NA,NA
0,38,1,0,1439,0,No,Yes,Yes,Yes,1921,1985,0,64,9,1,2,1937,1959,1959
38,64,0,1,1439,0,No,Yes,Yes,Yes,1921,1985,0,64,9,1,2,1937,1959,1959
0,31,1,0,1440,0,Yes,Yes,No,Yes,1949,2001,1,36,6,1,5,1972,198NA,1976
31,52,1,1,1440,0,Yes,Yes,No,Yes,1949,2001,1,36,6,1,5,1972,198NA,1976
0,76,0,0,1441,1,No,Yes,Yes,No,1886,1962,0,90,8,0,0,1915,NA,NA
0,54,1,0,1442,0,Yes,Yes,No,Yes,1947,2001,1,25,2,0,1,1968,NA,1968
0,27,1,0,1443,0,No,Yes,Yes,Yes,1934,2001,1,86,5,1,2,1950,1961,1961
27,67,1,1,1443,0,No,Yes,Yes,Yes,1934,2001,1,86,5,1,2,1950,1961,1961
0,37,1,0,1444,1,Yes,Yes,No,Yes,1900,1967,0,79,29,2,9,1930,1937,1936
37,67,0,1,1444,1,Yes,Yes,No,Yes,1900,1967,0,79,29,2,9,1930,1937,1936
0,78,0,0,1445,0,Yes,Yes,No,No,1893,1971,0,99,15,0,1,1933,NA,1938
0,47,1,0,1446,0,Yes,Yes,No,Yes,1954,2001,1,10,2,0,0,1978,NA,NA
0,60,1,0,1447,0,Yes,Yes,No,Yes,1941,2001,1,71,4,0,0,1963,NA,NA
0,60,0,0,1448,1,Yes,Yes,No,No,1931,1991,0,27,2,0,0,1969,NA,NA
0,92,0,0,1449,1,No,Yes,No,No,1890,1982,0,66,12,0,1,1933,NA,1964
0,75,1,0,1450,1,Yes,Yes,No,Yes,1926,2001,1,29,6,0,0,1957,NA,NA
0,64,1,0,1451,0,Yes,Yes,No,Yes,1937,2001,1,5,2,0,0,1955,NA,NA
0,65,1,0,1452,0,Yes,Yes,Yes,Yes,1936,2001,1,85,4,0,0,1959,NA,NA
0,50,1,0,1453,1,No,Yes,No,Yes,1951,2001,1,36,8,0,0,1972,NA,NA
0,58,1,0,1454,1,No,Yes,No,Yes,1943,2001,1,29,4,0,1,1970,NA,1992
0,79,0,0,1455,1,Yes,Yes,No,No,1921,2000,0,62,7,0,0,1949,NA,NA
0,43,1,0,1456,1,Yes,Yes,No,Yes,1958,2001,1,50,13,0,0,1986,NA,NA
0,50,0,0,1457,1,Yes,Yes,No,Yes,1930,1980,0,40,12,0,1,1956,NA,1966
0,57,1,0,1458,0,Yes,Yes,Yes,Yes,1944,2001,1,40,5,0,1,1971,NA,1993
0,64,0,0,1459,1,Yes,Yes,No,No,1903,1967,0,1,0,0,1,1930,NA,1936
0,55,1,0,1460,1,Yes,Yes,No,No,1946,2001,1,36,3,0,0,1977,NA,NA
0,73,1,0,1461,1,Yes,Yes,No,Yes,1928,2001,1,121,10,0,1,1951,NA,1961
0,56,1,0,1462,0,Yes,Yes,No,Yes,1945,2001,1,29,8,0,0,1970,NA,NA
0,40,1,0,1463,0,Yes,Yes,Yes,Yes,1918,1975,0,65,7,1,5,1929,1958,1947
40,57,0,1,1463,0,Yes,Yes,Yes,Yes,1918,1975,0,65,7,1,5,1929,1958,1947
0,38,0,0,1464,0,Yes,Yes,Yes,Yes,1946,1984,0,6,2,0,0,1980,NA,NA
0,65,1,0,1465,0,Yes,Yes,No,Yes,1936,2001,1,10,1,0,1,1955,NA,1959
0,53,0,0,1466,0,Yes,Yes,No,Yes,1937,1990,0,28,7,0,0,1957,NA,NA
0,31,0,0,1467,0,Yes,Yes,Yes,Yes,1921,1952,0,18,2,0,1,1940,NA,1942
0,49,1,0,1468,0,Yes,Yes,Yes,Yes,1946,2001,1,54,13,1,5,1970,1995,1981
49,55,1,1,1468,0,Yes,Yes,Yes,Yes,1946,2001,1,54,13,1,5,1970,1995,1981
0,55,1,0,1469,0,Yes,Yes,No,Yes,1946,2001,1,51,2,0,1,1971,NA,1972
0,60,1,0,1470,0,No,Yes,Yes,Yes,1941,2001,1,64,7,0,1,1960,NA,1969
0,43,1,0,1471,0,Yes,Yes,No,Yes,1958,2001,1,20,3,0,0,1985,NA,NA
0,57,1,0,1472,0,Yes,Yes,No,Yes,1944,2001,1,32,7,0,0,1977,NA,NA
0,75,0,0,1473,1,No,Yes,No,Yes,1879,1954,0,26,4,0,1,1941,NA,1941
0,67,1,0,1474,1,Yes,Yes,No,Yes,1934,2001,1,36,11,0,0,1962,NA,NA
0,55,1,0,1475,1,Yes,Yes,No,Yes,1946,2001,1,40,4,0,1,1971,NA,1976
0,75,1,0,1476,0,Yes,Yes,No,No,1926,2001,1,28,5,0,2,1960,NA,1969
0,89,0,0,1477,0,Yes,Yes,Yes,Yes,1910,1999,0,60,8,0,1,1927,NA,1937
0,71,0,0,1478,1,No,Yes,No,No,1884,1955,0,46,6,0,0,1932,NA,NA
0,61,1,0,1479,1,Yes,Yes,No,Yes,1940,2001,1,11,2,0,0,1972,NA,NA
0,51,0,0,1480,0,No,Yes,No,Yes,1908,1959,0,36,6,0,0,1932,NA,NA
0,55,1,0,1481,0,Yes,Yes,Yes,Yes,1946,2001,1,34,7,0,2,1968,NA,1974
0,86,0,0,1482,0,Yes,Yes,No,Yes,1897,1983,0,18,5,0,0,1935,NA,NA
0,58,0,0,1483,0,Yes,Yes,Yes,Yes,1940,1998,0,2,1,0,0,1970,NA,NA
0,10,1,0,1484,0,Yes,Yes,No,Yes,1963,2001,1,11,2,1,1,1973,1973,1973
10,38,1,1,1484,0,Yes,Yes,No,Yes,1963,2001,1,11,2,1,1,1973,1973,1973
0,61,0,0,1485,1,Yes,Yes,No,No,1935,1996,0,13,2,0,0,1961,NA,NA
0,70,0,0,1486,1,Yes,Yes,No,Yes,1924,1994,0,97,10,0,1,1960,NA,1962
0,62,1,0,1487,1,No,Yes,No,Yes,1939,2001,1,42,2,0,1,1962,NA,1962
0,24,1,0,1488,0,Yes,Yes,No,Yes,1918,2001,1,41,9,1,3,1941,1942,1941
24,83,1,1,1488,0,Yes,Yes,No,Yes,1918,2001,1,41,9,1,3,1941,1942,1941
0,52,1,0,1489,0,Yes,Yes,No,No,1949,2001,1,76,14,0,1,1963,NA,1977
0,45,1,0,1490,0,Yes,Yes,No,No,1956,2001,1,19,2,0,0,1980,NA,NA
0,72,1,0,1491,0,Yes,Yes,Yes,Yes,1929,2001,1,53,7,0,1,1940,NA,1944
0,49,1,0,1492,1,Yes,Yes,No,Yes,1952,2001,1,51,10,0,0,1974,NA,NA
0,51,1,0,1493,0,Yes,Yes,Yes,Yes,1950,2001,1,32,4,0,1,1981,NA,1983
0,52,0,0,1494,1,Yes,Yes,No,Yes,1926,1978,0,24,5,0,0,1957,NA,NA
0,64,0,0,1495,0,Yes,Yes,No,No,1905,1969,0,33,12,0,6,1947,NA,1950
0,77,1,0,1496,1,No,Yes,No,Yes,1924,2001,1,68,10,0,1,1951,NA,1958
0,75,0,0,1497,0,Yes,Yes,No,Yes,1910,1985,0,42,11,0,0,1930,NA,NA
0,46,1,0,1498,0,Yes,Yes,No,Yes,1955,2001,1,12,1,0,0,1978,NA,NA
0,66,0,0,1499,1,Yes,Yes,No,Yes,1905,1971,0,58,7,0,1,1942,NA,1947
0,47,1,0,1500,1,Yes,Yes,No,Yes,1892,1962,0,73,20,1,2,1923,1939,1937
47,70,0,1,1500,1,Yes,Yes,No,Yes,1892,1962,0,73,20,1,2,1923,1939,1937
0,72,0,0,1501,1,Yes,Yes,No,Yes,1914,1986,0,7,2,0,0,1966,NA,NA
0,40,1,0,1502,1,No,Yes,No,Yes,1961,2001,1,30,5,0,1,1981,NA,1995
0,50,1,0,1503,1,Yes,Yes,No,Yes,1951,2001,1,48,6,0,0,1971,NA,NA
0,20,1,0,1504,1,Yes,Yes,No,Yes,1960,2001,1,33,5,1,1,1978,198NA,1980
20,41,1,1,1504,1,Yes,Yes,No,Yes,1960,2001,1,33,5,1,1,1978,198NA,1980
0,63,1,0,1505,0,Yes,No,No,No,1938,2001,1,30,4,0,0,1966,NA,NA
0,46,1,0,1506,0,Yes,Yes,No,Yes,1955,2001,1,14,3,0,0,1970,NA,NA
0,45,1,0,1507,1,Yes,No,No,No,1956,2001,1,15,2,0,0,1977,NA,NA
0,51,1,0,1508,1,Yes,Yes,No,Yes,1950,2001,1,38,8,0,1,1976,NA,1986
0,60,1,0,1509,1,No,Yes,No,Yes,1941,2001,1,31,5,0,1,1975,NA,1983
0,64,1,0,1510,1,No,Yes,No,Yes,1937,2001,1,20,4,0,2,1962,NA,1965
0,39,1,0,1511,1,Yes,Yes,Yes,Yes,1962,2001,1,25,5,0,3,1981,NA,1989
0,37,1,0,1512,1,Yes,Yes,No,No,1956,2001,1,46,11,2,5,1980,1993,1988
37,45,1,1,1512,1,Yes,Yes,No,No,1956,2001,1,46,11,2,5,1980,1993,1988
0,48,1,0,1513,1,Yes,Yes,No,Yes,1953,2001,1,19,4,0,1,1977,NA,1984
0,63,0,0,1514,1,Yes,Yes,No,Yes,1928,1991,0,16,3,0,0,1962,NA,NA
0,74,0,0,1515,1,Yes,Yes,No,Yes,1908,1982,0,50,6,0,1,1932,NA,1954
0,64,1,0,1516,1,No,No,Yes,Yes,1937,2001,1,60,3,0,0,1959,NA,NA
0,47,1,0,1517,1,Yes,Yes,No,Yes,1946,2001,1,46,10,1,2,1970,1993,1970
47,55,1,1,1517,1,Yes,Yes,No,Yes,1946,2001,1,46,10,1,2,1970,1993,1970
0,76,1,0,1518,1,Yes,Yes,Yes,Yes,1925,2001,1,132,11,0,1,1948,NA,1958
0,65,1,0,1519,1,Yes,Yes,No,Yes,1936,2001,1,48,8,0,0,1969,NA,NA
0,62,1,0,1520,1,Yes,Yes,No,No,1939,2001,1,30,7,0,0,1965,NA,NA
0,66,1,0,1521,1,Yes,Yes,No,No,1935,2001,1,1,0,0,1,1988,NA,1971
0,42,1,0,1522,0,No,Yes,No,No,1959,2001,1,15,1,0,0,1984,NA,NA
0,59,1,0,1523,1,Yes,Yes,No,Yes,1942,2001,1,49,9,0,0,1973,NA,NA
0,37,1,0,1524,0,No,Yes,No,No,1964,2001,1,15,6,0,0,1984,NA,NA
0,72,0,0,1525,1,No,Yes,No,Yes,1916,1988,0,103,12,0,1,1944,NA,1960
0,53,0,0,1526,1,Yes,Yes,No,No,1935,1988,0,1,0,0,0,1986,NA,NA
0,58,1,0,1527,0,Yes,Yes,No,Yes,1943,2001,1,39,7,0,1,1956,NA,1977
0,67,1,0,1528,0,No,Yes,No,No,1934,2001,1,13,4,0,0,1969,NA,NA
0,31,1,0,1529,0,Yes,Yes,No,No,1970,2001,1,21,4,0,1,1987,NA,1994
0,83,0,0,1530,0,Yes,Yes,No,No,1903,1986,0,94,9,0,1,1923,NA,1952
0,67,0,0,1531,0,No,Yes,No,Yes,1906,1973,0,28,3,0,0,1927,NA,NA
0,77,1,0,1532,0,No,Yes,No,Yes,1924,2001,1,53,4,0,1,1942,NA,1974
0,61,1,0,1533,0,Yes,Yes,No,No,1940,2001,1,35,2,0,0,1956,NA,NA
0,57,1,0,1534,0,Yes,Yes,No,Yes,1944,2001,1,28,3,0,1,1972,NA,1974
0,32,1,0,1535,1,Yes,Yes,No,Yes,1910,1971,0,60,7,1,1,1936,1942,1942
32,61,0,1,1535,1,Yes,Yes,No,Yes,1910,1971,0,60,7,1,1,1936,1942,1942
0,72,0,0,1536,0,No,Yes,No,Yes,1918,1990,0,32,2,0,0,1953,NA,NA
0,71,0,0,1537,0,No,Yes,No,Yes,1928,1999,0,20,3,0,0,1944,NA,NA
0,40,1,0,1538,0,No,Yes,No,Yes,1937,2001,1,70,11,1,6,1958,1977,1966
40,64,1,1,1538,0,No,Yes,No,Yes,1937,2001,1,70,11,1,6,1958,1977,1966
0,72,1,0,1539,0,Yes,Yes,Yes,Yes,1929,2001,1,90,9,0,0,1946,NA,NA
0,44,0,0,1540,1,Yes,Yes,No,No,1938,1982,0,40,3,0,1,1962,NA,1962
0,55,0,0,1541,1,Yes,Yes,No,Yes,1934,1989,0,28,2,0,0,1961,NA,NA
0,82,0,0,1542,1,Yes,Yes,No,Yes,1897,1979,0,102,17,0,0,1932,NA,NA
0,86,0,0,1543,1,Yes,Yes,No,Yes,1913,1999,0,58,9,0,0,1939,NA,NA
0,52,1,0,1544,1,No,Yes,No,Yes,1883,1959,0,99,12,1,2,1921,1935,1935
52,76,0,1,1544,1,No,Yes,No,Yes,1883,1959,0,99,12,1,2,1921,1935,1935
0,76,1,0,1545,1,Yes,Yes,No,Yes,1925,2001,1,18,2,0,0,1952,NA,NA
0,68,1,0,1546,1,No,Yes,No,No,1933,2001,1,26,4,0,0,1962,NA,NA
0,44,0,0,1547,1,Yes,Yes,No,Yes,1914,1958,0,16,1,0,0,1944,NA,NA
0,70,0,0,1548,1,No,Yes,Yes,Yes,1922,1992,0,46,4,0,2,1945,NA,1961
0,37,1,0,1549,1,No,Yes,No,Yes,1964,2001,1,18,3,0,0,1986,NA,NA
0,85,0,0,1550,0,Yes,Yes,No,Yes,1894,1979,0,122,19,0,0,1936,NA,NA
0,72,0,0,1551,0,Yes,Yes,No,Yes,1910,1982,0,74,5,0,0,1929,NA,NA
0,76,1,0,1552,0,Yes,No,No,Yes,1925,2001,1,31,4,0,0,1962,NA,NA
0,79,0,0,1553,0,Yes,Yes,Yes,Yes,1917,1996,0,54,11,0,0,1943,NA,NA
0,67,0,0,1554,0,Yes,Yes,No,Yes,1919,1986,0,19,1,0,0,1939,NA,NA
0,69,0,0,1555,0,Yes,Yes,No,Yes,1917,1986,0,45,13,0,0,1946,NA,NA
0,84,1,0,1556,0,Yes,Yes,No,Yes,1917,2001,1,93,5,0,0,1926,NA,NA
0,60,0,0,1557,0,Yes,Yes,Yes,Yes,1924,1984,0,24,2,0,0,1935,NA,NA
0,76,1,0,1558,0,Yes,Yes,No,No,1925,2001,1,13,1,0,0,1945,NA,NA
0,80,0,0,1559,1,No,Yes,No,Yes,1894,1974,0,109,19,0,1,1937,NA,1957
0,68,1,0,1560,0,No,Yes,No,Yes,1933,2001,1,14,3,0,0,1958,NA,NA
0,26,1,0,1561,0,No,Yes,Yes,Yes,1913,1967,0,17,5,2,2,1935,1939,1939
26,54,0,1,1561,0,No,Yes,Yes,Yes,1913,1967,0,17,5,2,2,1935,1939,1939
0,53,0,0,1562,0,No,Yes,Yes,Yes,1929,1982,0,11,2,0,1,1966,NA,1966
0,61,0,0,1563,0,Yes,Yes,No,Yes,1900,1961,0,32,0,0,0,1920,NA,NA
0,47,1,0,1564,1,Yes,Yes,No,Yes,1885,1949,0,114,17,1,2,1915,1932,1930
47,64,0,1,1564,1,Yes,Yes,No,Yes,1885,1949,0,114,17,1,2,1915,1932,1930
0,42,1,0,1565,1,Yes,Yes,No,Yes,1894,1974,0,148,25,3,4,1927,1936,1936
42,80,0,1,1565,1,Yes,Yes,No,Yes,1894,1974,0,148,25,3,4,1927,1936,1936
0,75,0,0,1566,1,Yes,Yes,No,No,1909,1984,0,25,6,0,0,1948,NA,NA
0,95,1,0,1567,1,Yes,Yes,No,No,1906,2001,1,11,2,0,0,1938,NA,NA
0,54,1,0,1568,1,No,Yes,Yes,Yes,1884,1950,0,52,15,1,4,1929,1938,1936
54,66,0,1,1568,1,No,Yes,Yes,Yes,1884,1950,0,52,15,1,4,1929,1938,1936
0,46,1,0,1569,1,Yes,Yes,Yes,No,1920,2000,0,75,16,1,3,1950,1966,1966
46,80,0,1,1569,1,Yes,Yes,Yes,No,1920,2000,0,75,16,1,3,1950,1966,1966
0,87,0,0,1570,1,No,Yes,Yes,Yes,1897,1984,0,116,14,0,2,1926,NA,1942
0,40,1,0,1571,1,Yes,Yes,No,Yes,1889,1951,0,97,4,1,1,1918,1929,1929
40,62,0,1,1571,1,Yes,Yes,No,Yes,1889,1951,0,97,4,1,1,1918,1929,1929
0,63,1,0,1572,1,Yes,Yes,Yes,No,1938,2001,1,26,8,0,4,1961,NA,1967
0,40,0,0,1573,1,Yes,Yes,No,Yes,1934,1974,0,15,7,0,0,1960,NA,NA
0,74,1,0,1574,1,Yes,Yes,No,Yes,1927,2001,1,20,2,0,0,1959,NA,NA
0,54,0,0,1575,1,Yes,Yes,No,Yes,1914,1968,0,43,4,0,0,1947,NA,NA
0,46,1,0,1576,0,No,Yes,No,Yes,1912,2001,1,30,10,1,3,1933,1958,1938
46,89,1,1,1576,0,No,Yes,No,Yes,1912,2001,1,30,10,1,3,1933,1958,1938
0,80,0,0,1577,1,No,Yes,No,Yes,1920,2000,0,21,3,0,0,1956,NA,NA
0,35,1,0,1578,0,Yes,No,No,No,1955,2001,1,62,5,1,2,1985,199NA,1985
35,46,1,1,1578,0,Yes,No,No,No,1955,2001,1,62,5,1,2,1985,199NA,1985
0,67,1,0,1579,1,Yes,Yes,No,Yes,1934,2001,1,48,6,0,0,1979,NA,NA
0,74,0,0,1580,1,Yes,Yes,No,Yes,1916,1990,0,12,3,0,0,1949,NA,NA
0,46,1,0,1581,1,Yes,Yes,No,Yes,1955,2001,1,40,5,0,2,1981,NA,1986
0,81,0,0,1582,1,Yes,Yes,No,Yes,1916,1997,0,35,9,0,0,1941,NA,NA
0,58,0,0,1583,1,Yes,Yes,No,Yes,1906,1964,0,66,6,0,1,1942,NA,1942
0,71,0,0,1584,1,No,Yes,No,No,1916,1987,0,44,6,0,0,1942,NA,NA
0,77,0,0,1585,1,Yes,Yes,No,Yes,1912,1989,0,43,5,0,0,1943,NA,NA
0,59,0,0,1586,1,Yes,Yes,No,Yes,1888,1947,0,243,17,0,0,1917,NA,NA
0,91,0,0,1587,1,Yes,Yes,No,No,1892,1983,0,141,15,0,1,1926,NA,1946
0,96,0,0,1588,1,Yes,Yes,No,Yes,1885,1981,0,65,14,0,0,1934,NA,NA
0,87,0,0,1589,1,Yes,Yes,No,Yes,1902,1989,0,149,21,0,0,1932,NA,NA
0,74,0,0,1590,1,Yes,Yes,No,Yes,1905,1979,0,98,7,0,1,1922,NA,1940
0,51,1,0,1591,1,Yes,Yes,No,Yes,1950,2001,1,36,9,0,1,1980,NA,1995
0,69,0,0,1592,1,Yes,Yes,No,Yes,1928,1997,0,48,9,0,1,1957,NA,1957
0,35,1,0,1593,1,Yes,Yes,Yes,Yes,1918,1981,0,76,21,1,3,1938,1953,1950
35,63,0,1,1593,1,Yes,Yes,Yes,Yes,1918,1981,0,76,21,1,3,1938,1953,1950
0,35,1,0,1594,1,Yes,Yes,No,Yes,1950,2001,1,32,6,1,3,1980,1985,1985
35,51,1,1,1594,1,Yes,Yes,No,Yes,1950,2001,1,32,6,1,3,1980,1985,1985
0,71,0,0,1595,1,Yes,Yes,No,No,1922,1993,0,13,2,0,0,1959,NA,NA
0,92,0,0,1596,1,Yes,Yes,No,Yes,1892,1984,0,98,15,0,3,1922,NA,1934
0,83,0,0,1597,1,Yes,Yes,No,Yes,1913,1996,0,61,10,0,0,1943,NA,NA
0,79,1,0,1598,1,Yes,Yes,No,Yes,1922,2001,1,92,19,0,0,1949,NA,NA
0,70,1,0,1599,1,No,Yes,No,No,1931,2001,1,185,46,0,0,1957,NA,NA
0,55,0,0,1600,1,No,Yes,No,Yes,1891,1946,0,53,6,0,0,1925,NA,NA
0,68,1,0,1601,1,Yes,Yes,No,No,1933,2001,1,37,3,0,0,1979,NA,NA
0,30,1,0,1602,0,Yes,Yes,Yes,Yes,1971,2001,1,19,3,0,2,1986,NA,1993
0,66,1,0,1603,1,Yes,Yes,Yes,No,1935,2001,1,42,18,0,1,1965,NA,1977
0,40,1,0,1604,1,Yes,Yes,No,Yes,1961,2001,1,23,3,0,1,1978,NA,1996
0,78,0,0,1605,0,No,Yes,No,Yes,1906,1984,0,49,7,0,0,1927,NA,NA
0,41,1,0,1606,1,No,Yes,Yes,No,1915,1985,0,43,6,1,1,1949,1956,1956
41,70,0,1,1606,1,No,Yes,Yes,No,1915,1985,0,43,6,1,1,1949,1956,1956
0,65,1,0,1607,0,Yes,Yes,No,Yes,1936,2001,1,14,1,0,0,1957,NA,NA
0,79,1,0,1608,0,No,Yes,Yes,No,1922,2001,1,92,11,0,0,1942,NA,NA
0,63,1,0,1609,0,Yes,Yes,No,Yes,1938,2001,1,7,0,0,0,1956,NA,NA
0,65,0,0,1610,0,Yes,Yes,No,No,1898,1963,0,196,12,0,0,1917,NA,NA
0,32,1,0,1611,1,No,Yes,No,Yes,1969,2001,1,17,2,0,1,1990,NA,2000
0,35,1,0,1612,1,No,Yes,No,No,1966,2001,1,13,0,0,0,1974,NA,NA
0,37,1,0,1613,1,No,No,No,Yes,1964,2001,1,7,0,0,0,1990,NA,NA
0,71,1,0,1614,1,Yes,Yes,Yes,No,1930,2001,1,31,2,0,0,1957,NA,NA
0,51,1,0,1615,1,Yes,Yes,Yes,Yes,1950,2001,1,38,4,0,0,1970,NA,NA
0,56,1,0,1616,1,No,Yes,Yes,Yes,1945,2001,1,17,2,0,0,1984,NA,NA
0,53,1,0,1617,1,Yes,Yes,No,No,1948,2001,1,50,2,0,0,1968,NA,NA
0,33,1,0,1618,1,No,Yes,No,Yes,1967,2001,1,21,2,1,1,1988,2NANANA,2000
33,34,1,1,1618,1,No,Yes,No,Yes,1967,2001,1,21,2,1,1,1988,2NANANA,2000
0,37,1,0,1619,1,Yes,No,No,Yes,1964,2001,1,19,5,0,0,1985,NA,NA
0,59,1,0,1620,1,Yes,Yes,Yes,Yes,1942,2001,1,76,5,0,0,1980,NA,NA
0,27,1,0,1621,1,No,Yes,No,No,1974,2001,1,13,1,0,1,1986,NA,2000
0,34,1,0,1622,0,No,Yes,No,Yes,1967,2001,1,9,1,0,0,1996,NA,NA
0,60,1,0,1623,0,Yes,Yes,No,No,1941,2001,1,33,4,0,0,1965,NA,NA
0,37,1,0,1624,0,Yes,Yes,No,No,1964,2001,1,17,5,0,1,1992,NA,2000
0,41,1,0,1625,0,Yes,Yes,Yes,No,1960,2001,1,11,1,0,0,1986,NA,NA
0,43,1,0,1626,0,Yes,Yes,No,Yes,1958,2001,1,29,2,0,0,1988,NA,NA
0,41,1,0,1627,0,Yes,Yes,No,Yes,1959,2001,1,26,1,1,1,1986,2NANANA,2000
41,42,1,1,1627,0,Yes,Yes,No,Yes,1959,2001,1,26,1,1,1,1986,2NANANA,2000
0,22,1,0,1628,0,Yes,Yes,No,Yes,1979,2001,1,7,1,0,1,1998,NA,2000
0,21,1,0,1629,0,Yes,Yes,No,Yes,1980,2001,1,2,1,0,0,1999,NA,NA
0,27,1,0,1630,0,Yes,Yes,No,Yes,1974,2001,1,26,4,0,0,1985,NA,NA
0,61,1,0,1631,0,No,Yes,No,Yes,1940,2001,1,1,1,0,0,2000,NA,NA
0,46,1,0,2001,1,No,Yes,No,No,1952,2001,1,23,2,1,1,1977,1998,1998
46,49,1,1,2001,1,No,Yes,No,No,1952,2001,1,23,2,1,1,1977,1998,1998
0,68,1,0,2002,1,No,Yes,No,Yes,1933,2001,1,48,5,0,0,1954,NA,NA
0,37,1,0,2003,1,Yes,Yes,No,No,1964,2001,1,28,4,0,0,1989,NA,NA
0,62,1,0,2004,1,No,Yes,No,Yes,1939,2001,1,33,6,0,1,1969,NA,1998
0,56,1,0,2005,1,Yes,Yes,No,Yes,1945,2001,1,58,3,0,0,1970,NA,NA
0,70,1,0,2006,1,Yes,Yes,No,No,1928,2001,1,86,14,1,1,1956,1998,1998
70,73,1,1,2006,1,Yes,Yes,No,No,1928,2001,1,86,14,1,1,1956,1998,1998
0,24,1,0,2007,1,Yes,Yes,No,Yes,1977,2001,1,12,2,0,0,1991,NA,NA
0,61,1,0,2008,1,Yes,Yes,No,Yes,1940,2001,1,27,5,0,0,1972,NA,NA
0,46,1,0,2009,1,Yes,Yes,No,Yes,1955,2001,1,41,9,0,0,1983,NA,NA
0,32,1,0,2010,0,No,Yes,No,Yes,1969,2001,1,5,0,0,1,1996,NA,1998
0,36,1,0,2011,0,Yes,Yes,No,Yes,1965,2001,1,11,0,0,0,1982,NA,NA
0,72,1,0,2012,0,No,Yes,Yes,Yes,1929,2001,1,4,1,0,1,1970,NA,1998
0,58,1,0,2013,0,No,Yes,No,No,1943,2001,1,8,2,0,0,1981,NA,NA
0,25,1,0,2014,0,Yes,Yes,No,Yes,1973,2001,1,21,3,1,1,1991,1998,1998
25,28,1,1,2014,0,Yes,Yes,No,Yes,1973,2001,1,21,3,1,1,1991,1998,1998
0,32,1,0,2015,0,Yes,Yes,No,Yes,1969,2001,1,12,1,0,0,1992,NA,NA
0,37,1,0,2016,0,No,Yes,No,Yes,1964,2001,1,16,1,0,0,1988,NA,NA
0,33,1,0,2017,0,No,Yes,No,No,1968,2001,1,12,2,0,1,1994,NA,1998
0,40,1,0,2018,0,No,Yes,Yes,Yes,1961,2001,1,27,4,0,0,1983,NA,NA
0,36,1,0,3001,1,No,Yes,No,Yes,1964,2001,1,21,3,1,2,1991,2NANANA,1999
36,37,1,1,3001,1,No,Yes,No,Yes,1964,2001,1,21,3,1,2,1991,2NANANA,1999
0,47,1,0,3002,1,Yes,Yes,No,No,1954,2001,1,7,3,0,0,1989,NA,NA
0,75,1,0,3003,1,Yes,Yes,No,Yes,1926,2001,1,100,18,0,0,1950,NA,NA
0,42,1,0,3004,1,No,Yes,No,Yes,1959,2001,1,31,1,0,0,1987,NA,NA
0,39,1,0,3005,1,Yes,Yes,No,Yes,1962,2001,1,17,4,0,0,1982,NA,NA
0,49,1,0,3006,1,Yes,Yes,No,No,1952,2001,1,24,4,0,0,1979,NA,NA
0,36,1,0,3007,1,Yes,Yes,No,No,1965,2001,1,23,4,0,0,1989,NA,NA
0,44,1,0,3008,1,Yes,No,No,Yes,1957,2001,1,4,1,0,1,1998,NA,1999
0,29,1,0,3009,1,No,Yes,No,Yes,1972,2001,1,11,1,0,1,1994,NA,1999
0,13,1,0,3010,1,Yes,Yes,No,No,1988,2001,1,6,1,0,1,1994,NA,1999
0,15,1,0,3011,1,Yes,Yes,No,No,1986,2001,1,5,0,0,0,1998,NA,NA
0,40,1,0,3012,0,Yes,Yes,No,No,1961,2001,1,19,2,0,0,1993,NA,NA
0,39,1,0,3013,0,No,Yes,No,Yes,1962,2001,1,11,2,0,1,1986,NA,1999
0,71,1,0,3014,0,Yes,Yes,No,No,1930,2001,1,37,9,0,0,1955,NA,NA
0,25,1,0,3015,0,Yes,Yes,No,Yes,1974,2001,1,8,0,1,1,1992,1999,1999
25,27,1,1,3015,0,Yes,Yes,No,Yes,1974,2001,1,8,0,1,1,1992,1999,1999
0,27,1,0,3016,0,Yes,Yes,No,Yes,1974,2001,1,9,0,0,1,1995,NA,1999
0,40,1,0,3017,0,Yes,Yes,No,Yes,1961,2001,1,4,2,0,0,1991,NA,NA
0,29,1,0,3018,0,No,Yes,No,No,1972,2001,1,14,0,0,1,1991,NA,1999
0,33,1,0,3019,0,No,Yes,No,Yes,1968,2001,1,4,1,0,0,1997,NA,NA
0,24,1,0,3020,0,Yes,Yes,No,Yes,1975,2001,1,15,0,1,1,1993,1999,1999
24,26,1,1,3020,0,Yes,Yes,No,Yes,1975,2001,1,15,0,1,1,1993,1999,1999
0,24,1,0,3021,0,Yes,Yes,No,Yes,1977,2001,1,5,0,0,0,1998,NA,NA
0,42,1,0,3022,0,Yes,Yes,No,No,1959,2001,1,18,3,0,1,1986,NA,1999
0,24,1,0,3023,0,No,Yes,No,Yes,1977,2001,1,7,0,0,1,1997,NA,1999
